,time,open,high,low,close,amount,end_time,volume,count,buy_amount,buy_volume,null
4205,1624536000000.0,33816.03,34300.68,33788.0,34045.69,47736.794,1624539599999.0,1622830038.12602,403821.0,24800.619,843285895.5923,0.0
4206,1624539600000.0,34046.42,34109.23,33721.99,34040.39,27656.001,1624543199999.0,937762740.82505,242706.0,13695.223,464467144.31275,0.0
4207,1624543200000.0,34040.4,34150.0,33822.0,34021.9,24713.182,1624546799999.0,839307237.56425,199049.0,12240.097,415731045.45028,0.0
4208,1624546800000.0,34019.07,34588.0,33810.0,33851.0,74238.334,1624550399999.0,2539799884.25629,575952.0,36415.906,1246346669.62892,0.0
4209,1624550400000.0,33851.0,34500.0,33751.0,34485.61,47815.801,1624553999999.0,1629773097.19253,396072.0,25146.901,857394520.26582,0.0
4210,1624554000000.0,34485.61,35088.0,34485.6,34966.36,58481.091,1624557599999.0,2035038605.68427,495225.0,31893.773,1109972914.56482,0.0
4211,1624557600000.0,34966.43,35406.74,34807.78,34862.26,34562.99,1624561199999.0,1210167214.41549,307597.0,18018.339,631153950.35531,0.0
4212,1624561200000.0,34862.26,34897.97,34654.33,34839.0,16932.734,1624564799999.0,589154209.48628,161087.0,8279.221,288093439.12039,0.0
4213,1624564800000.0,34839.0,34980.0,34682.67,34838.01,15674.379,1624568399999.0,546223115.00829,151458.0,8227.367,286732283.83459,0.0
4214,1624568400000.0,34838.01,34889.45,34618.25,34754.82,15948.937,1624571999999.0,554339621.06069,156162.0,7700.191,267665123.10114,0.0
4215,1624572000000.0,34754.83,34819.56,34505.0,34742.06,23343.022,1624575599999.0,808885210.07608,184067.0,11532.964,399697476.03529,0.0
4216,1624575600000.0,34742.07,34828.88,34522.93,34644.64,16548.699,1624579199999.0,573711707.44128,135801.0,8080.993,280177052.06724,0.0
4217,1624579200000.0,34644.65,35135.8,34559.29,34559.44,31500.609,1624582799999.0,1097485604.12758,248034.0,15896.449,554008503.19495,0.0
4218,1624582800000.0,34559.43,34820.34,34231.06,34816.64,34414.211,1624586399999.0,1186085105.20744,256963.0,17325.802,597410831.38689,0.0
4219,1624586400000.0,34817.4,35500.0,34797.83,35137.83,49973.442,1624589999999.0,1758947328.84927,396821.0,25439.001,895435142.73833,0.0
4220,1624590000000.0,35137.83,35187.5,34782.0,35033.16,23615.725,1624593599999.0,826039537.18777,213885.0,11972.844,418830941.68227,0.0
4221,1624593600000.0,35033.15,35085.88,34601.0,34764.18,23088.227,1624597199999.0,803720032.80008,208279.0,10807.514,376278345.04476,0.0
4222,1624597200000.0,34764.18,34878.7,34308.0,34456.53,29857.557,1624600799999.0,1030839463.06971,247073.0,13917.247,480581947.90168,0.0
4223,1624600800000.0,34456.54,34560.98,34058.86,34407.84,31047.17,1624604399999.0,1067060396.228,262845.0,15337.332,527265160.11965,0.0
4224,1624604400000.0,34407.27,34417.02,33933.0,34262.69,41436.033,1624607999999.0,1415859288.91508,328514.0,20473.657,699701957.43422,0.0
4225,1624608000000.0,34262.69,34402.0,33922.71,34280.99,32849.81,1624611599999.0,1121521046.65758,282741.0,17159.736,585991650.97459,0.0
4226,1624611600000.0,34281.0,34479.1,33705.0,33749.99,38646.529,1624615199999.0,1316985967.95487,318815.0,18238.646,621801895.47122,0.0
4227,1624615200000.0,33749.98,33948.0,33508.0,33757.76,38846.552,1624618799999.0,1310280297.86017,313250.0,19123.48,645184556.18556,0.0
4228,1624618800000.0,33757.75,33872.9,33248.62,33300.0,49266.49,1624622399999.0,1650571629.06591,377192.0,23502.973,787626719.75034,0.0
4229,1624622400000.0,33300.0,33578.46,32815.34,33096.46,67346.191,1624625999999.0,2235127326.05108,506733.0,33883.177,1124901381.03737,0.0
4230,1624626000000.0,33093.53,33200.0,32637.0,32992.28,59384.366,1624629599999.0,1956336371.69397,436032.0,29265.86,964311239.53742,0.0
4231,1624629600000.0,32990.65,33458.22,32505.0,32800.0,71819.093,1624633199999.0,2373102580.58559,541450.0,36153.232,1195168901.12231,0.0
4232,1624633200000.0,32800.01,32960.14,32330.56,32618.31,72447.461,1624636799999.0,2366674064.24184,513710.0,34777.166,1136487322.37586,0.0
4233,1624636800000.0,32618.33,32924.99,31600.0,31936.14,101169.227,1624640399999.0,3252947642.05113,753167.0,48434.978,1558112034.51597,0.0
4234,1624640400000.0,31936.14,32226.01,31493.48,31675.0,58524.566,1624643999999.0,1865232869.67676,464859.0,29359.697,936117398.86352,0.0
4235,1624644000000.0,31674.99,32278.91,31471.0,32061.15,55980.981,1624647599999.0,1791791100.68166,409693.0,29142.247,932803777.95262,0.0
4236,1624647600000.0,32061.71,32491.8,31700.85,32192.38,41076.335,1624651199999.0,1321451255.32649,328908.0,21212.191,682603567.86991,0.0
4237,1624651200000.0,32195.99,32350.0,31893.79,32176.39,27380.879,1624654799999.0,879921576.43348,225985.0,13875.108,445906841.36114,0.0
4238,1624654800000.0,32170.47,32199.95,31535.4,31781.52,42298.795,1624658399999.0,1345746442.50575,359733.0,20772.703,660786450.6833,0.0
4239,1624658400000.0,31781.52,31948.18,31250.0,31401.35,40109.144,1624661999999.0,1267538155.64208,327147.0,19294.216,609918750.37216,0.0
4240,1624662000000.0,31401.34,31952.45,31351.77,31568.07,30971.982,1624665599999.0,979550717.53086,253369.0,15783.947,499278169.24699,0.0
4241,1624665600000.0,31569.18,32199.06,31273.64,31980.71,52105.369,1624669199999.0,1652971178.82424,399563.0,27060.15,858537121.41722,0.0
4242,1624669200000.0,31980.71,32031.0,31507.28,31949.49,28450.332,1624672799999.0,903839745.1929,243040.0,14654.315,465681342.7913,0.0
4243,1624672800000.0,31950.0,32065.92,31666.66,31924.68,23614.291,1624676399999.0,752657030.05761,199324.0,11845.409,377556730.13124,0.0
4244,1624676400000.0,31923.91,32250.5,31920.0,31955.09,22862.452,1624679999999.0,732928468.16162,194139.0,11723.387,375899255.04118,0.0
4245,1624680000000.0,31955.38,32397.51,31866.02,32328.97,24132.993,1624683599999.0,774488297.81084,199600.0,13002.981,417442152.53396,0.0
4246,1624683600000.0,32327.56,32720.52,32072.05,32209.15,35433.468,1624687199999.0,1146744066.8421,289958.0,18505.86,599109814.83821,0.0
4247,1624687200000.0,32209.14,32415.56,31616.4,31710.49,35905.24,1624690799999.0,1148572195.09424,292271.0,16907.313,540937671.74168,0.0
4248,1624690800000.0,31710.49,31798.03,30620.0,30700.0,85361.425,1624694399999.0,2654174140.07818,678328.0,40407.751,1256544619.89521,0.0
4249,1624694400000.0,30700.0,30850.0,30120.0,30380.52,95423.37,1624697999999.0,2901110131.43609,777605.0,48117.679,1463103290.62604,0.0
4250,1624698000000.0,30381.27,31258.88,30250.13,31013.3,75255.97,1624701599999.0,2312977771.68698,597803.0,40382.603,1241267227.34696,0.0
4251,1624701600000.0,31011.73,31242.01,30726.95,31064.09,46731.717,1624705199999.0,1447626293.97721,386782.0,23319.631,722544133.76894,0.0
4252,1624705200000.0,31064.09,31877.56,31063.1,31758.44,63545.572,1624708799999.0,2003745349.05299,497958.0,34270.904,1080607720.19348,0.0
4253,1624708800000.0,31758.44,31984.87,31257.0,31263.19,53915.911,1624712399999.0,1706599383.99882,440360.0,26094.278,826331775.56395,0.0
4254,1624712400000.0,31267.27,31753.43,30740.7,30799.99,66543.862,1624715999999.0,2077928071.46718,532345.0,33337.398,1041377596.6183,0.0
4255,1624716000000.0,30798.93,31466.0,30481.06,31240.0,68499.177,1624719599999.0,2115637012.23515,535626.0,36586.362,1130529028.62151,0.0
4256,1624719600000.0,31240.01,31600.0,30903.51,31511.57,55602.195,1624723199999.0,1734847610.42412,437758.0,28841.715,900164117.39794,0.0
4257,1624723200000.0,31512.07,31544.56,30760.67,31227.05,52493.461,1624726799999.0,1631941344.2811,429709.0,26112.655,811770856.47555,0.0
4258,1624726800000.0,31227.04,31750.0,31023.25,31665.47,42897.234,1624730399999.0,1343231992.794,336777.0,22707.035,711257857.78161,0.0
4259,1624730400000.0,31666.25,31899.0,31410.0,31572.63,34580.439,1624733999999.0,1094172442.45564,280936.0,17364.81,549547419.44544,0.0
4260,1624734000000.0,31572.17,31748.0,31429.08,31561.63,20262.842,1624737599999.0,639856362.40162,172356.0,10276.378,324529958.87259,0.0
4261,1624737600000.0,31561.63,31619.52,31065.4,31281.92,27297.027,1624741199999.0,853396972.29084,228362.0,13302.611,415847929.12788,0.0
4262,1624741200000.0,31281.92,31420.0,30888.04,31377.92,25272.894,1624744799999.0,786979389.01064,229748.0,12770.263,397806534.46938,0.0
4263,1624744800000.0,31382.01,31781.44,31338.53,31736.84,22173.414,1624748399999.0,700256916.28048,184816.0,11726.007,370397993.64018,0.0
4264,1624748400000.0,31736.84,32289.92,31601.0,32255.56,33024.094,1624751999999.0,1052685985.36037,265631.0,18416.801,587378397.09815,0.0
4265,1624752000000.0,32250.15,32600.0,31960.0,32337.54,53903.179,1624755599999.0,1742511241.34521,407632.0,27409.163,886351318.02398,0.0
4266,1624755600000.0,32337.45,32940.0,32228.68,32839.1,39358.329,1624759199999.0,1285970523.53109,312155.0,21130.489,690540631.61372,0.0
4267,1624759200000.0,32839.11,33187.49,32640.0,33059.2,38532.293,1624762799999.0,1267948286.9669,290698.0,19648.698,646769338.14515,0.0
4268,1624762800000.0,33059.19,33151.57,32712.83,33119.04,28484.063,1624766399999.0,938918089.40254,237354.0,13980.572,460955457.6084,0.0
4269,1624766400000.0,33119.04,33320.0,32862.74,33114.22,31124.384,1624769999999.0,1028380783.27184,250793.0,15852.619,523934627.03451,0.0
4270,1624770000000.0,33115.53,33299.0,32771.51,32899.99,30006.157,1624773599999.0,991274253.34449,242175.0,14654.408,484213253.24401,0.0
4271,1624773600000.0,32900.0,33191.99,32811.92,33044.67,26977.113,1624777199999.0,890278630.6979,215909.0,13231.767,436699973.76379,0.0
4272,1624777200000.0,33044.66,33450.0,32981.0,33252.0,37874.423,1624780799999.0,1259319411.9366,295722.0,19328.988,642752133.44556,0.0
4273,1624780800000.0,33252.0,33419.0,32950.0,32988.47,35285.589,1624784399999.0,1171554325.87615,274428.0,16848.283,559539864.56439,0.0
4274,1624784400000.0,32988.47,33149.0,32412.0,32540.29,52114.044,1624787999999.0,1706828997.97228,396460.0,24668.044,808001214.41967,0.0
4275,1624788000000.0,32540.29,32796.93,32333.0,32674.53,40904.434,1624791599999.0,1332984195.05126,322886.0,20321.572,662308200.36313,0.0
4276,1624791600000.0,32673.15,33410.0,32528.71,33214.0,53096.252,1624795199999.0,1751929862.14123,415890.0,28825.603,951263349.63983,0.0
4277,1624795200000.0,33213.99,33562.0,33026.55,33292.81,40876.592,1624798799999.0,1360537175.68156,329829.0,21040.576,700522454.28276,0.0
4278,1624798800000.0,33292.8,33444.0,32892.72,33085.4,44383.283,1624802399999.0,1472347241.90375,362883.0,21683.4,719430379.89187,0.0
4279,1624802400000.0,33085.4,33250.0,32694.55,33225.34,41485.3,1624805999999.0,1368762003.24944,368555.0,21082.568,695753246.6136,0.0
4280,1624806000000.0,33225.34,33244.85,32860.0,33171.2,30686.238,1624809599999.0,1015242399.77205,271515.0,14768.239,488630157.99051,0.0
4281,1624809600000.0,33171.26,33400.0,32811.0,32981.08,38243.246,1624813199999.0,1264278757.17697,328353.0,18919.147,625552505.65301,0.0
4282,1624813200000.0,32981.08,33098.91,32850.06,33000.01,17694.647,1624816799999.0,583583168.72492,154771.0,8954.398,295333165.85249,0.0
4283,1624816800000.0,33000.0,33000.4,32550.0,32700.51,31245.252,1624820399999.0,1022202908.2948,258028.0,14423.152,471864846.19234,0.0
4284,1624820400000.0,32700.51,32951.48,32557.19,32793.43,16036.486,1624823999999.0,525294890.3415,151797.0,8398.144,275107512.17412,0.0
4285,1624824000000.0,32793.43,32922.0,32593.2,32606.24,17140.266,1624827599999.0,561384958.47882,149461.0,8321.478,272583095.63304,0.0
4286,1624827600000.0,32607.51,32849.0,32377.3,32839.99,23761.311,1624831199999.0,775204243.56683,219172.0,11538.257,376536800.40392,0.0
4287,1624831200000.0,32839.99,34611.33,32781.22,34392.99,91503.506,1624834799999.0,3103785435.08799,713428.0,50268.051,1704640587.10276,0.0
4288,1624834800000.0,34391.43,34762.0,34167.4,34687.71,36431.066,1624838399999.0,1255179864.62647,296617.0,19322.252,666011481.53773,0.0
4289,1624838400000.0,34687.71,34998.0,34422.0,34550.22,47080.175,1624841999999.0,1631709889.40696,358094.0,24126.435,836430595.40842,0.0
4290,1624842000000.0,34550.21,34683.9,34250.0,34263.94,25358.943,1624845599999.0,874005275.54089,196815.0,11808.204,407116205.15752,0.0
4291,1624845600000.0,34264.2,34639.44,34233.27,34395.92,19397.407,1624849199999.0,668386190.39333,160765.0,9873.712,340258680.03429,0.0
4292,1624849200000.0,34396.72,34528.4,34305.73,34390.66,13608.685,1624852799999.0,468305745.25294,125993.0,6887.03,237005206.83599,0.0
4293,1624852800000.0,34390.66,34540.0,34265.59,34348.94,14882.347,1624856399999.0,511611810.79931,141764.0,7315.743,251518154.11661,0.0
4294,1624856400000.0,34348.94,34547.64,34338.61,34486.54,15240.633,1624859999999.0,524965801.82061,138728.0,8055.143,277464373.83713,0.0
4295,1624860000000.0,34486.54,34813.46,34383.0,34500.0,25612.648,1624863599999.0,884746480.38259,223284.0,13318.582,460216625.87022,0.0
4296,1624863600000.0,34500.0,35279.38,34446.41,35007.58,53349.861,1624867199999.0,1862637536.80533,446170.0,28861.683,1007741634.59224,0.0
4297,1624867200000.0,35006.22,35136.14,34712.65,34873.04,34606.272,1624870799999.0,1207483494.371,296782.0,17103.259,596909871.21042,0.0
4298,1624870800000.0,34873.05,34935.46,34321.07,34381.96,36897.377,1624874399999.0,1276940861.29708,310082.0,17684.588,612160464.20403,0.0
4299,1624874400000.0,34381.96,34480.0,33920.0,34185.0,50624.862,1624877999999.0,1728955656.96151,416177.0,24780.858,846420007.91245,0.0
4300,1624878000000.0,34185.0,34279.73,33967.0,34099.32,27715.85,1624881599999.0,945799695.71061,232447.0,13250.661,452222935.77675,0.0
4301,1624881600000.0,34098.1,34520.64,33855.0,34412.01,49775.864,1624885199999.0,1703281507.74488,409293.0,26155.796,895257667.27832,0.0
4302,1624885200000.0,34413.05,34600.0,34150.0,34279.33,31556.005,1624888799999.0,1083741421.23991,268813.0,15731.117,540386728.37673,0.0
4303,1624888800000.0,34279.32,34534.09,34209.78,34336.12,22958.143,1624892399999.0,788963517.88364,213709.0,11494.952,395077993.74872,0.0
4304,1624892400000.0,34336.12,34949.0,34286.66,34946.66,41237.568,1624895999999.0,1427162944.98256,370962.0,22470.526,777856624.9525,0.0
4305,1624896000000.0,34947.41,35000.0,34511.0,34627.53,38765.497,1624899599999.0,1346944519.46768,320831.0,19116.127,664282372.97508,0.0
4306,1624899600000.0,34627.16,34662.5,34000.0,34186.8,36752.44,1624903199999.0,1262119404.2802,283505.0,16701.168,573571448.74982,0.0
4307,1624903200000.0,34186.8,34280.0,33932.68,34148.71,22700.146,1624906799999.0,775024074.5793,205777.0,10993.373,375410647.48488,0.0
4308,1624906800000.0,34148.72,34580.0,34092.04,34425.01,26023.882,1624910399999.0,894525900.00732,220306.0,13593.373,467239361.40647,0.0
4309,1624910400000.0,34425.0,34800.0,34264.8,34651.72,20438.695,1624913999999.0,705372603.74055,181490.0,10772.367,371848369.02306,0.0
4310,1624914000000.0,34651.72,34820.0,34525.75,34627.9,13371.216,1624917599999.0,463291079.49942,149091.0,6493.568,225011802.78263,0.0
4311,1624917600000.0,34627.9,34630.0,34170.84,34411.98,22172.779,1624921199999.0,761968026.91639,197589.0,10741.277,369110619.85008,0.0
4312,1624921200000.0,34408.41,34490.07,34102.0,34487.22,16031.25,1624924799999.0,549859382.56271,147999.0,7739.732,265522436.55279,0.0
4313,1624924800000.0,34486.58,35178.0,34362.55,34901.0,40511.651,1624928399999.0,1410041957.4239,338210.0,22142.87,770809585.94465,0.0
4314,1624928400000.0,34901.0,35000.0,34517.21,34622.91,24959.479,1624931999999.0,866254937.67389,235463.0,12100.116,419979748.87489,0.0
4315,1624932000000.0,34622.92,34836.14,34245.0,34306.78,25493.494,1624935599999.0,878840942.59332,219227.0,11394.859,392863328.21873,0.0
4316,1624935600000.0,34306.77,34631.37,34206.0,34564.83,18568.596,1624939199999.0,639787343.80202,163399.0,9742.917,335742840.94875,0.0
4317,1624939200000.0,34564.84,34978.0,34523.5,34853.23,27691.048,1624942799999.0,963502721.85885,231181.0,14320.545,498365693.66172,0.0
4318,1624942800000.0,34853.23,34999.0,34533.64,34700.29,24392.841,1624946399999.0,846977035.75298,205966.0,12092.417,419936783.05822,0.0
4319,1624946400000.0,34699.91,35405.58,34566.0,35330.0,44109.158,1624949999999.0,1544267064.07413,362848.0,24655.516,863577371.47864,0.0
4320,1624950000000.0,35330.0,35450.0,34750.0,34841.15,44299.158,1624953599999.0,1555293390.65448,361120.0,21340.034,749273475.14819,0.0
4321,1624953600000.0,34841.15,35248.0,34711.72,35042.01,41683.291,1624957199999.0,1458702265.01466,334760.0,21078.355,737647969.72259,0.0
4322,1624957200000.0,35042.01,35347.6,34850.0,35213.34,38184.048,1624960799999.0,1340893127.11503,295403.0,19243.93,675831167.48651,0.0
4323,1624960800000.0,35213.35,35760.0,35040.0,35619.59,51125.758,1624964399999.0,1811473411.83807,398620.0,27050.327,958546654.76911,0.0
4324,1624964400000.0,35618.93,35746.0,35468.0,35544.42,31255.665,1624967999999.0,1112327215.96257,251141.0,15704.801,558960161.88769,0.0
4325,1624968000000.0,35544.42,35978.0,35320.0,35788.34,65174.499,1624971599999.0,2326267400.84459,500947.0,33745.909,1204834049.04815,0.0
4326,1624971600000.0,35788.33,36399.0,35680.81,36284.31,66921.941,1624975199999.0,2418496949.22039,516959.0,36876.689,1332847604.16715,0.0
4327,1624975200000.0,36284.3,36422.5,36070.82,36226.72,34355.127,1624978799999.0,1245050367.7069,283251.0,16423.846,595301014.98803,0.0
4328,1624978800000.0,36227.1,36350.0,35918.7,36244.89,32452.944,1624982399999.0,1173575631.59594,277284.0,15814.987,571994368.81455,0.0
4329,1624982400000.0,36244.88,36544.58,36040.0,36330.0,37903.038,1624985999999.0,1375315736.96987,288859.0,19016.403,690193829.67147,0.0
4330,1624986000000.0,36330.01,36623.0,36135.0,36365.54,36730.965,1624989599999.0,1335385810.62222,263703.0,18698.723,679959703.00864,0.0
4331,1624989600000.0,36366.38,36389.0,36125.57,36284.46,19732.172,1624993199999.0,715094462.1364,174364.0,9638.743,349299829.56565,0.0
4332,1624993200000.0,36284.46,36396.0,36202.0,36375.62,12364.679,1624996799999.0,448982787.48966,120013.0,6162.044,223755190.29094,0.0
4333,1624996800000.0,36375.89,36478.76,36125.0,36155.5,21237.682,1625000399999.0,771306743.85046,161654.0,9276.545,336965529.63167,0.0
4334,1625000400000.0,36155.5,36319.0,36106.0,36226.33,15281.557,1625003999999.0,553344109.41383,143434.0,7412.428,268419807.8975,0.0
4335,1625004000000.0,36226.32,36260.44,35733.3,35922.05,33542.003,1625007599999.0,1206711242.86905,279031.0,15871.226,571050611.98361,0.0
4336,1625007600000.0,35923.42,36116.95,35829.66,35911.26,18169.535,1625011199999.0,653259325.93934,157926.0,9209.207,331094089.75505,0.0
4337,1625011200000.0,35910.64,36089.96,35611.08,35878.59,27111.731,1625014799999.0,973174158.06401,213280.0,12907.587,463408809.95074,0.0
4338,1625014800000.0,35878.6,35950.0,35731.0,35848.34,16593.902,1625018399999.0,594478167.60464,137528.0,8669.135,310593998.16984,0.0
4339,1625018400000.0,35846.95,35911.04,35700.0,35799.58,14036.384,1625021999999.0,502489378.59987,123905.0,7052.135,252466197.5608,0.0
4340,1625022000000.0,35799.58,35799.59,34936.42,35113.99,51988.647,1625025599999.0,1836847420.60327,390110.0,22051.023,779303612.54594,0.0
4341,1625025600000.0,35114.0,35285.0,34665.0,34761.78,44770.175,1625029199999.0,1565456917.36657,349546.0,22036.842,770829808.60771,0.0
4342,1625029200000.0,34761.78,34947.95,34661.23,34770.75,29180.776,1625032799999.0,1016504330.40635,234600.0,14923.136,519907484.66204,0.0
4343,1625032800000.0,34770.99,35142.0,34721.93,35001.43,30221.101,1625036399999.0,1057068390.55356,235797.0,16147.849,564874507.96039,0.0
4344,1625036400000.0,35001.43,35272.05,34875.0,35227.67,28106.398,1625039999999.0,986480296.02357,216539.0,14621.907,513290612.8774,0.0
4345,1625040000000.0,35227.68,35328.0,34500.0,34590.63,41645.87,1625043599999.0,1454749444.10183,328975.0,19229.253,671961889.5946,0.0
4346,1625043600000.0,34590.63,34743.13,34401.0,34633.62,39491.74,1625047199999.0,1365522649.23796,324698.0,20251.045,700424934.48354,0.0
4347,1625047200000.0,34632.94,34856.46,34558.0,34729.01,26747.892,1625050799999.0,928722286.0596,211210.0,13418.585,465958349.4843,0.0
4348,1625050800000.0,34729.01,34986.51,34550.26,34844.89,32557.498,1625054399999.0,1132881009.56125,249183.0,16638.416,579040386.62829,0.0
4349,1625054400000.0,34844.9,35002.3,34565.0,34638.91,30857.803,1625057999999.0,1073052210.63957,243212.0,14357.844,499425258.4399,0.0
4350,1625058000000.0,34638.9,34747.0,34450.19,34721.29,26579.33,1625061599999.0,919332090.09927,227782.0,13609.44,470811081.23422,0.0
4351,1625061600000.0,34721.3,34814.88,34500.0,34590.05,25774.549,1625065199999.0,892961577.68571,210197.0,12621.352,437303747.78079,0.0
4352,1625065200000.0,34590.05,34628.66,34060.0,34191.68,52091.755,1625068799999.0,1785102752.15972,406202.0,23906.386,819323382.86167,0.0
4353,1625068800000.0,34191.69,34369.0,34042.74,34121.8,30031.5,1625072399999.0,1027942622.57158,249655.0,15014.221,514006357.80447,0.0
4354,1625072400000.0,34120.83,34794.7,34110.29,34695.03,32850.595,1625075999999.0,1133109731.44887,252460.0,19334.854,667080233.20919,0.0
4355,1625076000000.0,34695.03,34892.87,34551.21,34799.33,24969.758,1625079599999.0,866638683.86357,196846.0,12756.927,442774361.19783,0.0
4356,1625079600000.0,34799.33,34839.35,34655.0,34747.31,14319.392,1625083199999.0,497643809.54856,127615.0,7157.549,248745798.31364,0.0
4357,1625083200000.0,34744.91,35116.6,34360.0,34569.25,33902.695,1625086799999.0,1180166187.26609,272074.0,16257.382,566182689.90144,0.0
4358,1625086800000.0,34569.26,35000.0,34569.24,34798.98,23859.462,1625090399999.0,830852026.21453,212114.0,12099.742,421393710.74527,0.0
4359,1625090400000.0,34798.99,34924.59,34612.54,34884.76,18242.895,1625093999999.0,634427709.67528,148704.0,9232.362,321080338.96789,0.0
4360,1625094000000.0,34884.76,35191.0,34884.76,35031.39,23811.135,1625097599999.0,834113404.55723,185587.0,12507.707,438179036.29828,0.0
4361,1625097600000.0,35031.39,35044.98,34700.0,34718.44,23826.698,1625101199999.0,829958551.48547,173844.0,11024.68,384055476.0774,0.0
4362,1625101200000.0,34718.43,35023.55,34710.0,34923.04,14676.165,1625104799999.0,511792461.35537,121047.0,7695.486,268383728.39595,0.0
4363,1625104800000.0,34922.0,34955.0,34212.2,34286.16,37720.842,1625108399999.0,1300083531.68927,275863.0,16862.056,581094320.78049,0.0
4364,1625108400000.0,34286.15,34401.0,34120.0,34120.06,21727.533,1625111999999.0,744184449.91309,169617.0,10068.851,344934864.14323,0.0
4365,1625112000000.0,34120.06,34327.95,34059.0,34314.99,21621.582,1625115599999.0,739531541.94626,169057.0,10850.613,371193252.93837,0.0
4366,1625115600000.0,34314.99,34388.0,34161.65,34312.3,14600.808,1625119199999.0,500412944.68652,120393.0,7312.881,250663714.44624,0.0
4367,1625119200000.0,34311.55,34449.0,33380.0,33481.62,55761.382,1625122799999.0,1887327005.71009,423635.0,24275.47,821972296.16795,0.0
4368,1625122800000.0,33483.0,33645.0,33264.8,33337.58,60296.942,1625126399999.0,2018661136.72646,418871.0,31133.49,1042609716.13435,0.0
4369,1625126400000.0,33338.99,33538.0,33148.0,33467.43,41836.966,1625129999999.0,1397500550.59803,304821.0,21611.586,722092932.81588,0.0
4370,1625130000000.0,33466.44,33532.0,33092.15,33268.26,38623.209,1625133599999.0,1287352055.5319,276009.0,18840.319,628090471.80133,0.0
4371,1625133600000.0,33268.25,33376.52,32968.0,33176.01,35805.799,1625137199999.0,1189080441.31795,262175.0,17233.141,572489697.32201,0.0
4372,1625137200000.0,33179.27,33746.06,33159.36,33696.91,40945.892,1625140799999.0,1371460755.75142,280268.0,22603.635,757106670.60359,0.0
4373,1625140800000.0,33696.91,33844.0,33436.23,33639.33,38290.926,1625144399999.0,1287852313.10674,274007.0,18662.585,627791885.20426,0.0
4374,1625144400000.0,33638.14,33780.0,33380.46,33386.58,28262.887,1625147999999.0,949761487.63545,217187.0,13250.461,445379656.4636,0.0
4375,1625148000000.0,33386.59,33600.0,33050.0,33195.14,42063.722,1625151599999.0,1399030418.19456,325841.0,21057.5,700380702.50637,0.0
4376,1625151600000.0,33195.77,33683.93,33153.62,33417.74,40576.944,1625155199999.0,1357867751.09993,296193.0,21766.334,728350016.79955,0.0
4377,1625155200000.0,33417.74,33539.86,33123.93,33152.01,30897.37,1625158799999.0,1028493642.86913,239100.0,15418.799,513272447.3492,0.0
4378,1625158800000.0,33152.0,33550.0,33100.0,33480.69,24000.33,1625162399999.0,800302534.60165,196472.0,12570.526,419204637.49948,0.0
4379,1625162400000.0,33480.7,33639.21,33188.0,33310.64,20812.877,1625165999999.0,696739458.09988,164730.0,9544.416,319717965.32247,0.0
4380,1625166000000.0,33310.63,33356.42,32672.04,33072.19,44093.933,1625169599999.0,1454844658.98454,334528.0,21150.291,698180828.19336,0.0
4381,1625169600000.0,33072.19,33447.4,33070.35,33386.45,22439.573,1625173199999.0,747034897.05088,183573.0,11603.337,386286931.59577,0.0
4382,1625173200000.0,33385.86,33599.31,33224.0,33492.59,23883.128,1625176799999.0,798731953.83518,205921.0,12391.784,414509036.36354,0.0
4383,1625176800000.0,33491.3,33639.5,33424.27,33529.77,13932.6,1625180399999.0,467176415.81653,122629.0,7118.713,238718174.93664,0.0
4384,1625180400000.0,33529.78,33639.5,33267.46,33489.96,22268.385,1625183999999.0,744845928.15249,169480.0,11059.764,369930904.07156,0.0
4385,1625184000000.0,33489.96,33960.0,33394.48,33759.2,34536.657,1625187599999.0,1165528353.39207,249181.0,18754.817,632966484.43799,0.0
4386,1625187600000.0,33759.21,33793.35,33212.38,33261.3,25283.734,1625191199999.0,845627463.08666,188889.0,11647.308,389582647.31378,0.0
4387,1625191200000.0,33261.3,33343.04,33126.0,33257.46,21174.676,1625194799999.0,703625095.15697,155954.0,11122.131,369660222.38916,0.0
4388,1625194800000.0,33257.46,33257.47,32750.0,32896.63,30019.262,1625198399999.0,988879641.40071,232274.0,14195.116,467499076.86791,0.0
4389,1625198400000.0,32896.62,33189.34,32833.84,33129.76,25375.255,1625201999999.0,838159550.51633,185824.0,13496.409,445840341.37725,0.0
4390,1625202000000.0,33129.76,33216.22,32684.0,32843.99,25770.017,1625205599999.0,848980815.81031,203728.0,12222.11,402665587.9673,0.0
4391,1625205600000.0,32843.99,32987.56,32690.97,32938.12,27718.452,1625209199999.0,910541556.2798,218646.0,14345.055,471293265.83153,0.0
4392,1625209200000.0,32938.99,33498.18,32864.99,33340.17,35062.865,1625212799999.0,1164081166.35616,278419.0,20184.091,670083280.87008,0.0
4393,1625212800000.0,33340.18,33600.0,33215.61,33367.37,35071.26,1625216399999.0,1171154607.45081,299660.0,18267.846,610138313.32335,0.0
4394,1625216400000.0,33367.38,33386.77,32859.0,32962.18,37367.183,1625219999999.0,1234783631.79191,302979.0,17750.917,586448348.4095,0.0
4395,1625220000000.0,32962.18,33073.96,32751.0,32984.49,31135.706,1625223599999.0,1024340812.4592,254635.0,15507.596,510256580.46711,0.0
4396,1625223600000.0,32984.54,33245.89,32810.18,33007.96,35852.091,1625227199999.0,1184271983.85658,289177.0,17737.33,586039799.06467,0.0
